Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry
EAEMX,Parametric Emerging Markets Fund,$15.17,,,$177.06M,US,,,Financial Services,Asset Management
DEVDX,Driehaus Event Driven Fund,$12.05,,,$177.03M,US,,,Financial Services,Asset Management
BRKH,Burtech Acquisition Corp.,$11.66,,,$176.80M,US,,33431,Financial Services,Shell Companies
TVFRX,"Guggenheim Directional Allocation Fund, Class P",$16.81,,,$176.78M,US,,,Financial Services,Asset Management
POIIX,Polen International Growth Institutional,$16.47,,,$176.67M,US,,,Financial Services,Asset Management
POIRX,Polen International Growth Investor,$16.24,,,$176.67M,US,,,Financial Services,Asset Management
GWMNX,AMG GW&K Municipal Enhanced Yield Fund - Class N,$8.71,,,$176.48M,US,,,Financial Services,Asset Management
CILGX,Clarkston Fund Institutional Class,$15.29,,,$176.36M,US,,,,
BLUIX,Blueprint Adaptive Growth Allocation Fund Institutional Class,$14.51,,,$176.33M,US,,,Financial Services,Asset Management
FIFNX,Fidelity Founders Fund,$23.73,,,$175.43M,US,,,Financial Services,Asset Management
TRTFX,T. Rowe Price Target Retirement 2060 Fund,$16.69,,,$175.16M,US,,,Financial Services,Asset Management
FMBIX,Fidelity Municipal Bond Index Fund,$18.45,,,$174.92M,US,,,Financial Services,Asset Management - Bonds
MYPS,"PLAYSTUDIOS, Inc.",$1.39,,,$173.87M,US,,79742,Technology,Electronic Gaming & Multimedia
SEVN,Seven Hills Realty Trust,$11.64,,,$173.50M,US,,26045,Real Estate,REIT - Mortgage
VAQC,Vector Acquisition Corporation II,$10.67,,,$173.46M,US,,3188,Financial Services,Shell Companies
INGN,"Inogen, Inc.",$6.45,,,$173.42M,US,,79230,Healthcare,Medical - Devices
INMB,"INmune Bio, Inc.",$7.47,,,$173.38M,US,,71190,Healthcare,Biotechnology
PROP,Prairie Operating Co.,$3.945,,,$172.91M,US,,355414,Financial Services,Financial - Capital Markets
GBATX,GMO Strategic Opportunities Allocation Fund Class III,$17.67,,,$172.55M,US,,,Financial Services,Asset Management
SWKH,SWK Holdings Corporation,$14.05,,,$172.39M,US,,2311,Financial Services,Asset Management
RGP,"Resources Connection, Inc.",$5.21,,,$172.29M,US,,61741,Industrials,Consulting Services
FRAF,Franklin Financial Services Corporation,$38.41,,,$171.24M,US,,4810,Financial Services,Banks - Regional
PRIVX,The Private Shares Fund,$40.75,,,$171.13M,US,,,,
PFSW,"PFSweb, Inc.",$7.495,,,$170.59M,US,,111793,Industrials,Specialty Business Services
WMBDX,WesMark Government Bond Fund,$7.8,,,$170.30M,US,,,Financial Services,Asset Management - Bonds
VERY,"Vericity, Inc.",$11.43,,,$170.02M,US,,110635,Financial Services,Insurance - Life
PEGR,Project Energy Reimagined Acquisition Corp.,$9.73,,,$170.02M,US,,13537,Financial Services,Shell Companies
NAKA,"KindlyMD, Inc.",$22.79,,,$170.00M,US,,195055,Healthcare,Medical - Care Facilities
DBISX,DWS Global Macro Fund - Class A,$10.83,,,$169.69M,US,,,Financial Services,Asset Management - Global
NWGSX,Nationwide WCM Focused Small Cap Fund,$27.8,,,$169.67M,US,,,Financial Services,Asset Management
NWGPX,Nationwide WCM Focused Small Cap Fund Class A,$26.01,,,$169.67M,US,,,Financial Services,Asset Management
NWKEX,Nationwide WCM Focused Small Cap Fund Class R6,$28.12,,,$169.67M,US,,,Financial Services,Asset Management
RCKY,"Rocky Brands, Inc.",$22.705,,,$169.41M,US,,79954,Consumer Cyclical,Apparel - Footwear & Accessories
CVRX,"CVRx, Inc.",$6.495,,,$169.34M,US,,86447,Healthcare,Medical - Devices
EFSI,"Eagle Financial Services, Inc.",$31.47,,,$169.26M,US,,2929,Financial Services,Banks - Regional
LARK,"Landmark Bancorp, Inc.",$29.275,,,$169.17M,US,,5610,Financial Services,Banks - Regional
FTEMX,Fidelity Total Emerging Markets Fd,$12.99,,,$169.04M,US,,,Financial Services,Asset Management - Global
CTG,"Computer Task Group, Incorporated",$10.5,,,$168.99M,US,,49163,Technology,Information Technology Services
VOXX,VOXX International Corporation,$7.5,,,$168.96M,US,,154224,Technology,Consumer Electronics
RCMT,"RCM Technologies, Inc.",$22.85,,,$168.87M,US,,13625,Industrials,Conglomerates
TRDFX,Steward Values-Focused Small-Mid Cap Enhanced Index Fund,$11.73,,,$168.52M,US,,,Financial Services,Asset Management
HDPMX,Hodges Fund a series of Professionally Managed Portfolios,$69.73,,,$168.17M,US,,,Financial Services,Asset Management
DRIJX,Dimensional 2050 Target Dt Rtr Inc Instl,$19.76,,,$167.65M,US,,,Financial Services,Asset Management - Income
FCAP,"First Capital, Inc.",$49.91,,,$167.47M,US,,1005,Financial Services,Banks - Regional
ESOA,Energy Services of America Corporation,$10.01,,,$167.35M,US,,43454,Industrials,Engineering & Construction
SLS,"SELLAS Life Sciences Group, Inc.",$1.675,,,$167.13M,US,,1222244,Healthcare,Biotechnology
TIO,"Tingo Group, Inc.",$0.69,,,$166.95M,US,,6747169,Technology,Computer Hardware
GCINX,Green Century MSCI Intl Index Fd Individual Inv Cl,$15.44,,,$166.79M,US,,,,
GCIFX,Green Century MSCI Intl Index Fd Instl Cl,$15.39,,,$166.79M,US,,,,
OXSQ,Oxford Square Capital Corp.,$2.33,,,$166.30M,US,,348945,Financial Services,Asset Management
ADGYX,AB Core Opportunities Fund,$24.75,,,$166.02M,US,,,Financial Services,Asset Management
OABI,"OmniAb, Inc.",$1.37,,,$165.79M,US,,1768137,Healthcare,Biotechnology
MECDX,MainStay Epoch Capital Growth Fund - Class A,$15.13,,,$165.78M,US,,,Financial Services,Asset Management
BVFL,"BV Financial, Inc.",$15.74,,,$165.72M,US,,5768,Financial Services,Banks - Regional
DHHC,DiamondHead Holdings Corp.,$12.68,,,$165.68M,US,,105439,Financial Services,Shell Companies
POWW,"AMMO, Inc.",$1.39,,,$165.05M,US,,377015,Industrials,Aerospace & Defense
IBAC,IB Acquisition Corp. Common Stock,$10.44,,,$164.42M,US,,355855,Financial Services,Shell Companies
EMFIX,Ashmore Emerging Markets Equity Fund - Institutional Class,$11.63,,,$164.12M,US,,,Financial Services,Asset Management
EMEAX,Ashmore Emerging Markets Equity Fund - Class A,$12.07,,,$164.12M,US,,,Financial Services,Asset Management
FNGR,"FingerMotion, Inc.",$2.85,,,$164.11M,US,,174902,Communication Services,Telecommunications Services
PRMDX,Maryland Short-Term Tax-Free Bond Fund,$5.12,,,$163.82M,US,,,Financial Services,Asset Management - Bonds
LMIYX,Lord Abbett Micro Cap Growth Fund,$19.79,,,$163.71M,US,,,Financial Services,Asset Management
ARCFX,Water Island Credit Opportunities Fund Retail Class,$9.87,,,$163.62M,US,,,Financial Services,Asset Management
LAZR,"Luminar Technologies, Inc.",$3.48,,,$163.55M,US,,711394,Consumer Cyclical,Auto - Parts
RAANX,Altegris/AACA Opportunistic Real Estate Fund N,$12.299,,,$163.49M,US,,,Real Estate,Real Estate - General
HNVR,"Hanover Bancorp, Inc.",$22.59,,,$163.30M,US,,4107,Financial Services,Banks - Regional
RANG,Range Capital Acquisition Corp.,$10.18,,,$163.26M,US,,710,Financial Services,Financial - Conglomerates
FMIV,Forum Merger IV Corporation,$10.35,,,$163.15M,US,,100,Financial Services,Shell Companies
MWYN,"Marwynn Holdings, Inc. Common stock",$9.56,,,$163.04M,US,,372528,Consumer Cyclical,Packaged Foods
WELNX,William Blair Emerging Mkts Ldrs N,$9.83,,,$162.96M,US,,,Financial Services,Asset Management
TOAC,Talon 1 Acquisition Corp.,$10.55,,,$162.81M,US,,125955,Financial Services,Shell Companies
PBYI,"Puma Biotechnology, Inc.",$3.28,,,$162.81M,US,,161016,Healthcare,Biotechnology
ALTS,ALT5 Sigma Corporation,$9.31,,,$162.50M,US,,71719,Technology,Software - Application
TPLNX,Timothy Plan Small Cap Value Fund,$17.75,,,$162.42M,US,,,Financial Services,Asset Management
TPVIX,Timothy Plan Small Cap Value Fund Class I,$18.12,,,$162.42M,US,,,Financial Services,Asset Management
FTGWX,Westwood Broadmark Tactical Gr Inst,$26.4,,,$162.16M,US,,,Financial Services,Asset Management
PRME,"Prime Medicine, Inc.",$1.235,,,$162.15M,US,,412380,Healthcare,Biotechnology
BVAOX,Madison Small Cap Fund Class Y,$10.36,,,$162.13M,US,,,Financial Services,Asset Management
SAL,"Salisbury Bancorp, Inc.",$27.88,,,$161.90M,US,,27630,Financial Services,Banks - Regional
BUFDX,Buffalo Dividend Focus Fund,$32,,,$161.65M,US,,,Financial Services,Asset Management
LNSR,"LENSAR, Inc.",$13.57,,,$161.55M,US,,19542,Healthcare,Medical - Devices
BHCFX,Baron Health Care Fund Retail Shares,$17.25,,,$161.50M,US,,,Financial Services,Asset Management
AGFS,"AgroFresh Solutions, Inc.",$3,,,$161.15M,US,,,Consumer Defensive,Agricultural Farm Products
BUFGX,Buffalo Growth Fund,$34.31,,,$161.14M,US,,,Financial Services,Asset Management
HCVI,Hennessy Capital Investment Corp. VI,$10.99,,,$160.90M,US,,1,Financial Services,Shell Companies
DNINX,Dunham International Stock Fund Class N,$19.44,,,$160.69M,US,,,Financial Services,Asset Management
DAINX,Dunham International Stock Fund,$19.25,,,$160.69M,US,,,Financial Services,Asset Management
HAIN,"The Hain Celestial Group, Inc.",$1.78,,,$160.65M,US,,604225,Consumer Defensive,Packaged Foods
NKSH,"National Bankshares, Inc.",$25.2295,,,$160.54M,US,,6730,Financial Services,Banks - Regional
SPRO,"Spero Therapeutics, Inc.",$2.87,,,$160.46M,US,,4607456,Healthcare,Biotechnology
JYNT,The Joint Corp.,$10.48,,,$160.37M,US,,14347,Healthcare,Medical - Care Facilities
ANIK,"Anika Therapeutics, Inc.",$11.17,,,$160.19M,US,,21889,Healthcare,Medical - Devices
ARAY,Accuray Incorporated,$1.555,,,$160.19M,US,,388054,Healthcare,Medical - Specialties
EPSN,Epsilon Energy Ltd.,$7.26,,,$159.85M,US,,31367,Energy,Oil & Gas Exploration & Production
ENTF,Enterprise 4.0 Technology Acquisition Corp.,$10.67,,,$159.69M,US,,556,Financial Services,Shell Companies
VGAS,"Verde Clean Fuels, Inc.",$3.58,,,$159.49M,US,,1,Utilities,Renewable Utilities
MZCSX,Muzinich Credit Opportunities Fd Supra Inst Shs,$9.72,,,$159.36M,US,,,,
MZCIX,Muzinich Credit Opportunities Fd Inst Shares,$9.71,,,$159.36M,US,,,,
RYSPX,Rydex S&P 500 H,$89.46,,,$159.20M,US,,,Financial Services,Asset Management
LFVN,LifeVantage Corporation,$12.64,,,$159.11M,US,,56608,Consumer Defensive,Packaged Foods
USAU,U.S. Gold Corp.,$12.52,,,$158.91M,US,,411585,Basic Materials,Gold
SYNL,Synalloy Corporation,$15.57,,,$158.85M,US,,47028,Basic Materials,Steel
SMID,Smith-Midland Corporation,$29.8775,,,$158.49M,US,,2521,Basic Materials,Construction Materials
FLXS,"Flexsteel Industries, Inc.",$30.02,,,$158.30M,US,,2816,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ATLO,Ames National Corporation,$17.72,,,$157.98M,US,,1282,Financial Services,Banks - Regional
MCAA,Mountain & Co. I Acquisition Corp.,$11.39,,,$157.81M,US,,8218,Financial Services,Shell Companies
SGC,"Superior Group of Companies, Inc.",$9.87,,,$157.75M,US,,9082,Consumer Cyclical,Apparel - Manufacturers
JNVR,Janover Inc.,$79.31,,,$157.55M,US,,431957,Technology,Software - Infrastructure
ALPAU,Alpha Healthcare Acquisition Corp. III,$9.75,,,$157.30M,US,,983,Financial Services,Shell Companies
EMLD,FTAC Emerald Acquisition Corp.,$10.96,,,$157.27M,US,,19776,Financial Services,Shell Companies
IZTC,Invizyne Technologies Inc. Common Stock,$16.5,,,$157.23M,US,,12043,Healthcare,Biotechnology
EDIT,"Editas Medicine, Inc.",$1.875,,,$156.96M,US,,959943,Healthcare,Biotechnology
LMAO,"LMF Acquisition Opportunities, Inc.",$12.35,,,$156.84M,US,,560236,Financial Services,Shell Companies
MAPS,"WM Technology, Inc.",$1.015,,,$156.69M,US,,331907,Technology,Software - Application
THPGX,Thompson LargeCap,$100.54,,,$156.54M,US,,,Financial Services,Asset Management
FATE,"Fate Therapeutics, Inc.",$1.365,,,$156.47M,US,,793948,Healthcare,Biotechnology
ACRS,"Aclaris Therapeutics, Inc.",$1.445,,,$156.47M,US,,360724,Healthcare,Medical - Diagnostics & Research
RRGAX,DWS RREEF Global Real Estate Securities Fund - Class A,$7.35,,,$156.45M,US,,,Real Estate,Real Estate - General
WAMFX,Boston Trust Walden Midcap Fund,$22.99,,,$155.67M,US,,,Financial Services,Asset Management
RMCFX,Royce Micro Cap Fund Financial Intermediary Class,$9.76,,,$155.52M,US,,,Financial Services,Asset Management
XGN,Exagen Inc.,$7.1088,,,$155.36M,US,,59799,Healthcare,Medical - Diagnostics & Research
ADNRX,American Beacon ARK Transformational Innovation Fund,$15.51,,,$155.32M,US,,,Financial Services,Asset Management
ADNPX,American Beacon ARK Disruptive Innovation Fund - Investor Class,$15.1,,,$155.32M,US,,,Financial Services,Asset Management
DTLVX,Wilshire Large Company Value Portfolio,$21.69,,,$155.20M,US,,,,
CFBK,CF Bankshares Inc.,$23.93,,,$155.07M,US,,1078,Financial Services,Banks - Regional
CXDO,"Crexendo, Inc.",$5.33,,,$154.73M,US,,65215,Communication Services,Telecommunications Services
FLRUX,Meeder Conservative Allocation Retail,$23.13,,,$154.69M,US,,,Financial Services,Asset Management
PYSGX,"Payden Strategic Income Fund, Investor Class",$9.53,,,$154.57M,US,,,Financial Services,Asset Management - Income
DLGBX,DoubleLine Global Bond Fund - Class N,$8.62,,,$153.98M,US,,,Financial Services,Asset Management - Bonds
TRRTX,T. Rowe Price Target Retirement 2015 Fund,$11.56,,,$153.76M,US,,,Financial Services,Asset Management
JNVSX,Jensen Quality Value Fund J Shares,$18.52,,,$153.69M,US,,,Financial Services,Asset Management
TCFC,The Community Financial Corporation,$27.09,,,$153.58M,US,,117571,Financial Services,Banks - Regional
OVBC,Ohio Valley Banc Corp.,$32.48,,,$153.01M,US,,55,Financial Services,Banks - Regional
ATLN,Atlantic International Corp.,$2.6209,,,$153.00M,US,,2205,Healthcare,Medical - Diagnostics & Research
RENE,Cartesian Growth Corporation II,$11.75,,,$152.75M,US,,12664,Financial Services,Shell Companies
ENHRX,CULLEN ENHANCED EQUITY INCOME FUND Retail Class,$10.15,,,$152.56M,US,,,Financial Services,Asset Management - Income
NCBVX,PGIM QMA Mid-Cap Value Fund- Class C,$19.69,,,$152.34M,US,,,Financial Services,Asset Management
SPVZX,PGIM Quant Solutions Mid-Cap Value Fund,$24.41,,,$152.34M,US,,,Financial Services,Asset Management
RCEL,"AVITA Medical, Inc.",$5.76,,,$152.26M,US,,143149,Healthcare,Medical - Devices
GTCEX,Glenmede Strategic Equity Portfolio,$27.06,,,$152.14M,US,,,,
SSSS,SuRo Capital Corp.,$6.45,,,$151.91M,US,,32618,Financial Services,Asset Management
LZFOX,Lazard Equity Franchise Portfolio Open Shares,$9.45,,,$151.80M,US,,,,
EKSO,"Ekso Bionics Holdings, Inc.",$4.3,,,$151.75M,US,,51891,Healthcare,Medical - Instruments & Supplies
STRS,Stratus Properties Inc.,$18.76,,,$151.44M,US,,3885,Real Estate,Real Estate - Diversified
MSACX,"Morgan Stanley Instl Fund, Inc Active Intl Alloc. Pt. Class I",$18.66,,,$151.29M,US,,,Financial Services,Asset Management
MELIX,Morgan Stanley Institutional Fund Inc. - Emerging Markets Leaders Portfolio Class I,$15.76,,,$151.23M,US,,,Financial Services,Asset Management
QGLDX,The Gold Bullion Strategy Fund,$25.22,,,$151.16M,US,,,Financial Services,Asset Management - Leveraged
YFSNX,AMG Yacktman Global Fund,$15.45,,,$150.95M,US,,,Financial Services,Asset Management - Global
ARTHX,Artisan Global Equity Fund Investor Shares,$23.23,,,$150.90M,US,,,Financial Services,Asset Management - Global
AOTIX,Virtus Emerging Markets Opportunities Fd Institutional,$29.45,,,$150.77M,US,,,,
NKTR,Nektar Therapeutics,$0.8095,,,$150.65M,US,,1133726,Healthcare,Biotechnology
FHAYX,Fidelity Freedom Blend 2010 Fund,$10.29,,,$150.37M,US,,,Financial Services,Asset Management
MRBK,Meridian Corporation,$13.29,,,$149.98M,US,,13131,Financial Services,Banks - Regional
FITSX,Federated Hermes Government Income Fund - Service Shares,$8.82,,,$149.95M,US,,,Financial Services,Asset Management - Income
LVAC,LAVA Medtech Acquisition Corp.,$10.43,,,$149.93M,US,,,Financial Services,Shell Companies
IKT,"Inhibikase Therapeutics, Inc.",$2.015,,,$149.80M,US,,15349,Healthcare,Biotechnology
AOUT,"American Outdoor Brands, Inc.",$11.7531,,,$149.67M,US,,13565,Consumer Cyclical,Leisure
TVSVX,Third Avenue Small-Cap Value Fund Investor Class,$17.61,,,$149.53M,US,,,Financial Services,Asset Management
TASCX,Third Avenue Small-Cap Value Fund Insti Class,$18.33,,,$149.53M,US,,,Financial Services,Asset Management
AEYE,"AudioEye, Inc.",$11.995,,,$149.44M,US,,25016,Technology,Software - Application
HSAQ,Health Sciences Acquisitions Corporation 2,$13.31,,,$149.23M,US,,119605,Financial Services,Shell Companies
DCMDX,Dunham Monthly Distribution Fund Class C,$17.78,,,$149.15M,US,,,Financial Services,Asset Management
PEBK,"Peoples Bancorp of North Carolina, Inc.",$27.31,,,$149.10M,US,,329,Financial Services,Banks - Regional
UBFO,United Security Bancshares,$8.51,,,$148.72M,US,,6086,Financial Services,Banks - Regional
VOLJX,ABR 75/25 Volatility Investor,$9.14,,,$148.70M,US,,,Financial Services,Asset Management
AISP,"Airship AI Holdings, Inc.",$4.665,,,$148.55M,US,,888390,Technology,Software - Infrastructure
EPVIX,EuroPac International Value Fund - Class I,$12.12,,,$148.40M,US,,,Financial Services,Asset Management
EPIVX,EuroPac International Value A,$12.08,,,$148.40M,US,,,,
MNSB,"MainStreet Bancshares, Inc.",$19.26,,,$148.38M,US,,3551,Financial Services,Banks - Regional
SMDMX,Fidelity Maryland Municipal Income Fund,$10.53,,,$148.26M,US,,,Financial Services,Asset Management - Income
CSPI,CSP Inc.,$15.03,,,$148.24M,US,,1665,Technology,Information Technology Services
WSBFX,Boston Trust Walden Balanced Fund,$22.11,,,$148.18M,US,,,Financial Services,Asset Management
DCGO,DocGo Inc.,$1.495,,,$148.16M,US,,522285,Healthcare,Medical - Care Facilities
PLBY,"PLBY Group, Inc.",$1.575,,,$147.96M,US,,207748,Consumer Cyclical,Leisure
PFDOX,PFG PIMCO Active Core Bond Strategy R,$8.49,,,$147.91M,US,,,Financial Services,Asset Management - Bonds
BFIN,BankFinancial Corporation,$11.87,,,$147.91M,US,,1634,Financial Services,Banks - Regional
SNTIX,Sit Tax-Free Income Fund,$8.43,,,$147.61M,US,,,Financial Services,Asset Management - Income
ECBK,"ECB Bancorp, Inc.",$16.31,,,$147.24M,US,,1535,Financial Services,Banks - Regional
RPID,"Rapid Micro Biosystems, Inc.",$3.355,,,$147.06M,US,,27499,Healthcare,Medical - Devices
CBFV,"CB Financial Services, Inc.",$29.265,,,$147.01M,US,,314,Financial Services,Banks - Regional
ETNRX,Eventide Core Bond N,$8.17,,,$146.98M,US,,,Financial Services,Asset Management - Bonds
AENT,Alliance Entertainment Holding Corporation,$2.88,,,$146.76M,US,,8129,Communication Services,Entertainment
BSET,"Bassett Furniture Industries, Incorporated",$16.86,,,$146.75M,US,,3200,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
CBLSX,Allspring C&B Large Cap Value Fund,$10.51,,,$146.66M,US,,,Financial Services,Asset Management
CBLLX,Wells Fargo C&B Large Cap Value Fund - Class Admin,$10.47,,,$146.66M,US,,,Financial Services,Asset Management
CZWI,"Citizens Community Bancorp, Inc.",$14.665,,,$146.49M,US,,1791,Financial Services,Banks - Regional
PGIUX,Virtus Duff & Phelps Global Infrastructure Fund Class I,$15.58,,,$146.42M,US,,,Financial Services,Asset Management - Global
PGUCX,Virtus Duff & Phelps Global Infrastructure Fund Class C,$15.54,,,$146.42M,US,,,Financial Services,Asset Management - Global
PGUAX,Virtus Duff & Phelps Global Infrastructure Fund,$15.57,,,$146.42M,US,,,Financial Services,Asset Management - Global
HFSAX,Hundredfold Select Alternative Fund Investor Class,$24.26,,,$146.31M,US,,,Financial Services,Asset Management
WHOSX,Wasatch-Hoisington U.S. Treasury Fund,$10.01,,,$145.96M,US,,,Financial Services,Asset Management
TZOO,Travelzoo,$13.12,,,$145.57M,US,,29799,Communication Services,Advertising Agencies
DLFRX,DoubleLine Floating Rate Fund - Class N,$8.97,,,$145.23M,US,,,Financial Services,Asset Management
BIOA,"BioAge Labs, Inc.",$4.05,,,$145.19M,US,,88074,Healthcare,Drug Manufacturers - Specialty & Generic
SSAIX,SSGA International Stock Selection Fund,$13.06,,,$144.74M,US,,,Financial Services,Asset Management
TARKX,Tarkio Fund,$27.72,,,$144.05M,US,,,Financial Services,Asset Management
OCCI,"OFS Credit Company, Inc.",$6.14,,,$144.01M,US,,115725,Financial Services,Asset Management
HDPSX,Hodges Small Cap Fund,$18.33,,,$144.00M,US,,,Financial Services,Asset Management
DVRAX,MFS Global Alternative Strategy Fund Class A,$13.8,,,$143.84M,US,,,Financial Services,Asset Management - Global
PSAIX,PIMCO Global Advantage Strategy Bd Insti Cl,$10.16,,,$143.48M,US,,,Financial Services,Asset Management - Global
RYIPX,Royce International Premier Fund,$15.47,,,$143.47M,US,,,Financial Services,Asset Management
